health_index,rul_hours,degradation_rate,anomaly_severity,egt_deviation,cht_deviation,oil_pressure_deviation,vibration_deviation,mission_duration,mission_altitude,engine_load,label
78.95,1322.8,0.0203,0.074,9.9,9.5,-1.8,0.378,244.0,287.0,65.8,0
57.45,1033.7,0.0344,0.086,25.5,13.2,-8.0,1.664,112.2,6691.0,56.9,1
60.0,1162.2,0.005,0.036,20.7,8.1,-8.3,1.354,196.6,10185.0,61.7,1
82.09,1154.7,0.0607,0.036,11.4,6.3,-2.0,0.575,158.4,6093.0,42.9,1
100.0,1579.5,0.0127,0.0,-7.7,-5.4,-2.4,0.0,131.4,13792.0,59.5,0
61.33,996.8,0.0089,0.02,22.1,12.0,-7.5,1.968,108.8,12647.0,96.1,2
60.91,986.2,0.0007,0.283,21.7,9.9,-9.2,0.407,235.1,6459.0,98.7,2
55.01,962.7,0.0005,0.3,25.2,18.9,-8.4,0.394,109.5,1991.0,42.6,1
78.73,1260.5,0.0091,0.224,19.7,3.6,-8.9,0.523,148.6,9008.0,91.9,1
92.3,1505.1,0.0229,0.0,3.6,-4.6,-0.3,0.0,256.0,776.0,40.9,0
81.39,1593.9,0.0012,0.352,-4.5,5.9,-2.1,0.364,119.6,8458.0,78.9,1
52.38,1082.3,0.0979,0.091,23.7,16.7,-9.5,1.859,76.6,14056.0,41.4,1
100.0,1860.9,0.0327,0.0,0.4,-2.2,0.3,0.0,56.4,10993.0,70.9,0
56.2,979.6,0.0663,0.084,28.0,15.8,-13.0,0.802,106.7,10534.0,47.0,1
96.92,1552.9,0.0457,0.0,4.1,1.2,-1.3,0.053,89.6,889.0,71.6,1
55.51,1135.6,0.0106,0.024,15.9,13.2,-9.3,1.352,183.5,13626.0,75.9,2
67.19,1231.2,0.072,0.055,22.0,13.2,-5.4,0.678,283.5,12960.0,84.6,2
100.0,1994.5,0.0144,0.0,-2.5,-1.3,-3.3,0.0,77.8,1211.0,56.4,0
96.69,1572.3,0.0151,0.0,-0.7,3.5,-0.4,0.0,132.8,12519.0,54.7,0
100.0,1775.5,0.0131,0.0,1.5,-3.7,1.1,0.0,229.1,13584.0,89.9,1
27.01,633.8,0.0105,0.045,37.9,23.4,-14.0,1.6,208.6,6560.0,75.3,2
95.02,1681.8,0.0116,0.0,-4.9,-3.8,-0.2,0.0,267.0,10915.0,66.2,0
62.72,1004.1,0.01,0.009,24.1,10.2,-5.5,0.938,152.5,14806.0,58.4,1
1.57,0.0,0.0304,0.058,52.9,29.3,-19.4,2.724,46.8,4259.0,41.4,3
100.0,1369.9,0.0225,0.0,-3.1,-2.3,-0.8,0.0,271.0,4624.0,56.0,0
22.47,539.3,0.04,0.081,34.6,24.1,-15.3,2.209,157.3,3421.0,63.7,2
61.55,963.5,0.0055,0.026,26.4,12.2,-9.7,0.974,178.6,4600.0,52.9,1
96.27,1958.4,0.043,0.0,14.0,1.1,0.4,0.0,68.5,1288.0,92.5,1
100.0,1643.0,0.0044,0.0,2.3,-1.2,-0.3,0.133,160.3,14909.0,59.4,0
56.9,1173.0,0.0174,0.351,22.3,14.9,-4.2,1.186,240.8,12419.0,67.1,2
74.15,1234.1,0.0031,0.04,9.4,3.3,-4.8,0.076,215.0,789.0,58.8,1
99.51,2282.7,0.0213,0.0,6.9,1.6,-1.2,0.0,195.8,6434.0,75.8,1
68.94,1410.6,0.0464,0.113,11.2,9.2,-4.2,0.233,245.3,11549.0,88.6,2
74.83,1252.7,0.0151,0.112,16.8,9.1,-7.9,1.362,231.7,7524.0,64.5,1
78.57,1590.6,0.0084,0.277,12.7,7.0,-5.5,0.426,163.2,4005.0,59.3,0
100.0,1515.7,0.0024,0.0,-2.1,-1.6,0.1,0.045,136.3,12319.0,71.8,1
82.43,1602.6,0.0384,0.055,12.8,4.8,-1.1,0.038,278.5,14225.0,59.1,0
88.53,1562.4,0.0304,0.351,10.9,7.9,1.8,0.55,162.7,11037.0,94.3,1
95.62,1738.6,0.001,0.0,1.6,2.5,-2.3,0.0,237.4,11102.0,98.4,1
100.0,1852.5,0.0227,0.0,0.6,-11.4,-1.8,0.354,133.4,533.0,44.7,0
72.04,1178.5,0.0017,0.023,18.5,1.4,-6.5,0.193,123.3,5447.0,74.8,2
68.38,1133.2,0.0003,0.105,8.9,10.5,-0.9,1.328,222.0,6100.0,47.5,1
63.19,1185.6,0.0422,0.196,16.9,5.9,-8.0,1.546,290.1,4218.0,64.8,1
100.0,1740.3,0.0003,0.0,-2.0,0.6,0.1,0.0,104.0,3578.0,57.3,0
83.12,1327.5,0.0215,0.025,12.1,7.3,-1.1,0.925,78.1,7423.0,95.2,1
38.83,410.9,0.0328,0.042,28.0,18.2,-12.5,2.66,242.4,9150.0,82.3,2
30.14,396.8,0.0027,0.047,30.4,21.4,-13.2,0.976,45.0,9692.0,95.7,2
7.39,0.0,0.0212,0.026,57.9,25.6,-17.6,1.901,66.1,2920.0,92.2,3
54.03,628.3,0.006,0.127,23.0,13.6,-9.8,0.282,161.5,14817.0,87.2,2
95.48,2107.6,0.0119,0.0,5.4,0.3,2.6,0.118,100.9,13817.0,59.3,0
65.01,1278.2,0.0146,0.104,18.8,11.3,-4.4,0.328,143.3,9955.0,51.9,1
100.0,1643.5,0.0826,0.0,-0.6,1.9,4.8,0.0,198.8,14985.0,47.4,1
58.2,1214.8,0.0176,0.173,21.7,14.2,-9.4,2.014,125.9,3373.0,68.2,2
100.0,1907.9,0.0056,0.0,5.0,-2.1,0.8,0.311,164.4,1128.0,76.6,1
90.16,1568.1,0.1111,0.0,1.0,7.1,-4.5,0.858,68.3,1567.0,64.6,1
70.74,1140.3,0.0011,0.071,21.9,12.3,-3.0,0.435,271.6,10116.0,69.7,2
66.04,1016.6,0.0013,0.087,19.6,6.1,-6.0,1.421,256.8,9250.0,53.4,1
35.95,514.0,0.0008,0.034,31.7,16.1,-10.0,1.39,183.1,11958.0,57.9,2
73.78,1257.7,0.0321,0.045,15.5,8.2,-5.9,0.382,178.1,3418.0,66.0,2
77.31,1589.4,0.0237,0.082,13.8,10.0,-0.5,0.438,236.2,14604.0,99.3,1
48.04,955.4,0.036,0.14,15.6,16.0,-9.8,1.971,123.0,1677.0,43.3,2
61.1,1633.1,0.0108,0.112,21.1,17.6,-5.5,1.749,111.0,1152.0,91.2,2
76.26,1374.9,0.0189,0.166,9.5,4.3,-6.7,0.696,177.0,9125.0,42.7,0
43.78,792.7,0.0084,0.024,28.3,21.6,-11.4,1.006,269.3,8164.0,54.7,2
83.83,1052.0,0.0141,0.041,13.3,-0.8,-3.5,0.886,98.4,4931.0,60.2,0
68.45,1465.5,0.0037,0.116,18.6,12.3,-5.9,1.273,245.0,5729.0,72.7,2
99.66,1902.2,0.0433,0.0,1.3,1.7,2.9,0.0,99.4,2473.0,56.6,0
47.8,857.6,0.0285,0.067,36.0,11.0,-8.3,0.091,45.7,13657.0,71.3,2
76.84,1334.8,0.0576,0.039,19.6,3.1,-4.6,0.0,170.7,8102.0,46.7,1
65.57,1122.5,0.0049,0.079,9.0,8.1,-6.4,1.095,290.0,2896.0,46.0,1
100.0,1834.5,0.0092,0.0,-6.2,-3.5,-2.1,0.05,238.6,4804.0,74.5,1
100.0,1634.3,0.0357,0.0,4.8,0.2,4.2,0.558,124.3,7013.0,85.3,1
76.08,1349.0,0.0378,0.082,7.2,5.5,-7.5,0.805,267.8,13295.0,66.6,0
54.09,831.5,0.0038,0.036,28.3,17.8,-5.1,0.935,35.3,7769.0,76.6,2
70.25,852.4,0.0493,0.191,20.8,6.8,-5.1,1.676,122.4,5558.0,46.2,1
100.0,1993.4,0.0007,0.0,0.0,-4.4,-1.0,0.015,126.2,7346.0,66.1,0
66.93,1433.8,0.0145,0.048,17.4,10.3,-7.6,0.306,280.4,2921.0,83.8,2
100.0,1309.8,0.0248,0.0,2.6,-2.9,-0.5,0.0,230.1,2463.0,59.0,0
62.0,815.1,0.0161,0.139,18.3,12.1,-7.7,1.103,268.1,10986.0,44.1,1
95.33,1731.3,0.0426,0.0,5.0,4.0,-0.7,0.0,164.0,14061.0,82.5,1
100.0,2067.7,0.0123,0.0,6.1,0.8,0.1,0.036,93.4,13728.0,73.6,1
58.01,1472.0,0.0109,0.146,19.1,10.3,-7.0,0.744,112.1,14120.0,74.9,2
78.21,1380.9,0.0093,0.0,10.9,-1.0,-3.4,0.0,117.5,5518.0,52.4,0
60.97,1102.8,0.0259,0.054,24.5,13.4,-7.3,1.765,251.7,9951.0,81.3,2
60.26,1244.2,0.0402,0.011,24.9,11.3,-8.1,0.782,40.5,11142.0,96.9,2
34.41,678.5,0.0306,0.1,37.0,19.1,-12.9,1.029,265.2,4591.0,62.0,2
100.0,1456.1,0.0176,0.0,-6.2,-3.1,-2.1,0.0,212.4,2506.0,59.6,0
100.0,1796.7,0.0257,0.0,-3.4,-2.4,-1.1,0.426,256.8,2761.0,42.0,0
97.69,1819.4,0.0087,0.0,-3.0,-2.4,0.7,0.494,76.6,6947.0,50.3,0
69.15,956.9,0.0221,0.047,14.7,9.1,-5.6,0.635,157.6,4672.0,44.9,1
100.0,1973.4,0.0146,0.0,-0.6,2.2,-0.4,0.0,252.2,4556.0,54.1,0
45.17,1387.2,0.0428,0.434,33.1,14.4,-10.6,1.568,232.1,7885.0,87.5,2
29.08,402.2,0.0106,0.12,34.2,17.9,-12.1,1.8,80.9,2809.0,97.2,2
95.64,1654.8,0.0014,0.0,1.7,3.1,-0.2,0.0,246.4,14454.0,51.8,0
67.58,1292.8,0.0042,0.029,13.0,10.0,-8.9,1.314,121.6,10611.0,45.0,1
89.39,1666.3,0.0509,0.003,0.2,2.4,1.0,1.33,72.5,1790.0,99.9,2
28.37,280.7,0.0078,0.006,49.1,24.7,-12.8,1.743,168.4,14174.0,63.9,2
81.87,1253.1,0.0121,0.146,12.0,8.4,-6.5,0.305,277.9,3535.0,78.7,1
58.17,827.4,0.0017,0.055,24.5,6.8,-3.6,0.841,47.6,322.0,68.6,2
100.0,1913.5,0.0115,0.0,-2.0,3.1,-1.1,0.0,264.9,10397.0,55.9,0
100.0,2001.5,0.0298,0.0,-2.7,-1.7,-0.7,0.894,120.3,5355.0,42.0,0
53.43,982.3,0.022,0.029,21.9,12.3,-6.8,0.815,141.5,5391.0,48.9,1
97.83,1635.6,0.033,0.0,1.1,3.9,-1.9,0.0,110.1,11185.0,63.8,0
100.0,1675.1,0.0103,0.0,-3.4,0.1,4.0,0.0,229.4,9494.0,58.9,0
95.81,1960.1,0.0698,0.0,-1.0,4.1,0.2,0.074,268.5,6998.0,87.5,2
89.16,1709.4,0.0025,0.023,0.8,2.9,-0.4,0.0,260.9,14386.0,63.0,0
98.38,1738.3,0.0195,0.0,2.2,6.6,-0.1,0.0,127.5,6235.0,90.9,1
68.52,1030.9,0.0142,0.009,17.4,7.2,-6.0,0.664,74.4,4025.0,45.0,1
36.76,481.7,0.0741,0.068,38.6,24.5,-9.7,1.298,267.3,13074.0,84.5,2
100.0,2201.4,0.0478,0.0,7.2,-1.8,-0.5,0.141,32.7,3869.0,87.1,1
100.0,2002.2,0.0388,0.0,5.1,-1.8,-3.5,0.912,87.5,9753.0,79.3,1
64.88,1022.7,0.0198,0.104,22.4,12.2,-7.2,0.669,249.3,6241.0,85.8,2
100.0,1796.3,0.0043,0.0,-2.5,3.4,1.2,0.118,263.3,2351.0,42.1,0
52.63,827.0,0.0335,0.017,20.8,11.4,-7.1,0.98,96.3,5811.0,55.7,1
38.79,808.1,0.0065,0.018,33.5,19.7,-10.5,0.677,284.4,7866.0,88.2,2
56.02,1056.6,0.0081,0.161,19.5,28.2,-6.7,1.765,230.9,448.0,50.2,1
47.82,726.2,0.0045,0.009,25.0,13.8,-11.8,0.325,282.8,10910.0,60.2,2
100.0,1791.7,0.011,0.0,-0.1,2.1,2.1,0.467,63.2,9456.0,74.2,1
44.46,398.6,0.0418,0.042,33.2,8.3,-6.9,1.967,111.2,75.0,83.3,2
70.48,1321.9,0.0728,0.103,21.5,9.8,-8.4,0.22,157.2,7371.0,99.8,2
72.06,936.3,0.0122,0.035,18.0,9.7,-5.6,0.395,34.7,13620.0,71.4,2
30.18,537.4,0.0317,0.079,35.7,18.1,-11.4,1.704,118.3,1322.0,85.1,2
40.45,999.9,0.0073,0.033,26.5,15.1,-11.6,2.097,163.5,4905.0,60.1,2
73.72,1152.4,0.0107,0.187,19.0,6.4,-2.4,0.465,295.1,360.0,44.9,1
94.78,1694.4,0.0003,0.0,-3.1,-5.1,-2.0,0.033,99.9,11940.0,88.1,1
0.0,105.4,0.0141,0.021,55.1,33.4,-19.1,2.48,43.5,7807.0,94.4,2
94.33,1751.7,0.0352,0.0,7.6,-3.3,-2.3,0.938,237.1,755.0,56.4,0
76.22,1205.1,0.023,0.053,12.0,1.2,-4.5,0.936,109.8,1945.0,90.0,1
61.54,1057.1,0.0042,0.094,22.7,6.3,-6.8,0.941,42.7,1675.0,59.3,1
100.0,1586.2,0.0067,0.0,0.3,-1.5,-1.3,0.679,215.3,5875.0,88.4,1
100.0,1868.4,0.0121,0.0,-7.9,4.6,0.4,0.04,231.0,13717.0,61.3,0
25.65,355.6,0.0141,0.01,45.1,14.6,-7.8,1.653,55.7,7227.0,83.9,2
72.89,1089.5,0.0157,0.003,8.0,13.1,-4.7,1.724,60.2,6485.0,47.5,1
72.22,1494.6,0.0533,0.304,22.5,11.6,-2.3,1.103,160.1,13045.0,51.4,1
100.0,1939.5,0.0081,0.0,-2.5,-0.3,2.2,0.058,73.7,8628.0,53.3,0
45.08,970.5,0.0218,0.013,28.2,18.8,-10.6,0.87,165.1,2076.0,65.6,2
77.15,1643.4,0.0743,0.206,10.4,7.2,-4.3,1.031,54.5,11954.0,60.4,1
87.7,1420.5,0.0121,0.115,15.6,3.4,0.6,0.363,294.2,6676.0,81.5,1
100.0,1653.9,0.0377,0.0,7.2,-1.8,2.4,0.524,31.1,6106.0,49.0,0
76.38,1792.9,0.0327,0.087,7.3,4.2,-5.6,0.771,284.9,10070.0,57.2,0
100.0,1821.3,0.0173,0.0,-5.4,3.5,3.0,0.033,94.2,12005.0,69.5,0
100.0,1932.8,0.0018,0.0,-3.5,2.7,-0.9,0.0,177.2,8073.0,72.3,1
100.0,1838.6,0.1703,0.0,-9.9,0.8,-1.1,0.0,277.8,974.0,87.9,2
100.0,1824.9,0.0073,0.0,8.0,-0.9,-2.5,0.0,136.6,10609.0,79.7,1
68.56,1460.5,0.018,0.047,17.3,7.7,-4.9,1.677,136.8,4939.0,76.5,2
72.0,1405.7,0.0064,0.008,18.2,9.4,-7.2,0.625,134.2,11682.0,85.9,2
100.0,1837.4,0.0588,0.0,-6.6,3.6,-0.4,0.0,296.7,7611.0,80.3,2
46.17,956.6,0.0076,0.105,27.7,15.5,-9.6,0.336,279.0,2228.0,88.2,2
100.0,2186.0,0.0581,0.0,7.0,0.1,0.7,0.0,132.7,8036.0,91.7,2
33.75,924.1,0.012,0.282,40.1,24.0,-9.6,1.317,202.5,14044.0,42.3,2
100.0,1808.5,0.0016,0.0,-6.7,2.5,-0.8,0.63,272.6,10464.0,97.9,1
66.03,1472.1,0.0085,0.001,13.7,12.6,-6.0,0.874,216.6,11183.0,65.5,2
34.54,277.4,0.0087,0.141,39.6,21.2,-12.4,2.15,237.4,3808.0,98.0,2
21.25,0.0,0.0052,0.011,42.4,24.4,-12.6,1.905,195.7,2308.0,88.6,3
63.98,1306.7,0.0083,0.061,21.0,8.8,-7.5,0.0,122.8,2807.0,92.1,2
51.64,1296.0,0.0432,0.207,21.8,17.8,-5.8,1.876,146.9,8533.0,55.4,1
74.13,1025.8,0.0133,0.257,11.0,8.2,-3.6,0.852,256.7,4553.0,45.7,1
35.89,628.5,0.0155,0.122,24.9,14.7,-10.5,0.785,70.6,11486.0,65.8,2
82.56,1491.8,0.0012,0.012,5.2,8.6,-3.6,0.619,35.1,12260.0,88.2,1
100.0,1708.9,0.0536,0.0,-5.3,-0.8,-0.2,0.071,172.7,6613.0,47.4,1
62.77,1084.6,0.0073,0.185,17.8,10.2,-4.3,1.458,223.0,9090.0,49.5,1
93.91,1726.4,0.0005,0.0,5.1,-7.3,1.0,0.0,77.3,2063.0,84.9,1
69.79,1434.1,0.008,0.005,17.1,8.4,-3.9,0.328,77.3,12486.0,60.8,1
17.99,537.3,0.0452,0.171,37.3,22.6,-16.2,1.949,252.2,12184.0,40.1,2
57.76,1477.2,0.042,0.084,13.8,12.9,-6.2,0.486,98.6,5269.0,93.3,2
98.77,1724.9,0.0098,0.0,5.5,3.2,-2.5,0.177,284.5,11335.0,75.9,1
75.55,1547.6,0.038,0.055,2.7,1.8,-7.1,0.234,67.1,9432.0,65.4,0
78.54,1642.5,0.0475,0.226,13.4,2.6,-2.8,0.723,245.7,13196.0,85.2,1
86.8,1643.1,0.031,0.196,0.1,7.8,-4.6,1.07,165.6,1792.0,59.5,0
51.67,777.0,0.0078,0.192,20.0,13.5,-10.5,2.141,116.0,11438.0,45.8,1
90.16,1860.4,0.0156,0.0,0.7,-1.4,-2.5,0.404,75.5,10840.0,54.3,0
87.12,1669.7,0.0119,0.125,1.9,5.0,-4.4,0.363,86.8,12645.0,43.2,0
93.55,1470.1,0.0289,0.0,2.8,5.5,-2.8,0.0,202.6,10121.0,52.9,0
91.65,1499.0,0.0208,0.0,12.4,1.8,-2.0,0.006,227.9,6561.0,69.5,0
100.0,1922.7,0.0044,0.0,-7.0,-0.7,-1.3,0.0,90.7,586.0,60.6,0
38.76,505.9,0.024,0.031,28.9,22.2,-11.5,2.67,172.5,2604.0,51.0,2
100.0,1712.2,0.0302,0.0,-3.1,-1.1,0.0,0.46,204.6,6436.0,96.9,1
81.19,1268.2,0.0497,0.254,6.2,9.4,-6.2,0.139,209.6,12806.0,92.1,1
70.04,1451.2,0.0128,0.021,13.4,4.9,-4.9,1.155,55.3,10334.0,50.3,1
16.9,479.8,0.0195,0.125,41.8,24.5,-14.4,2.035,172.4,14452.0,74.9,2
81.04,1478.5,0.0085,0.08,5.6,8.2,-2.5,0.0,252.1,14872.0,58.1,0
94.71,1772.9,0.0054,0.0,4.8,3.5,0.9,0.186,50.9,14479.0,75.8,1
98.9,1714.8,0.0003,0.0,8.9,2.6,0.1,0.598,81.0,3927.0,83.9,1
99.61,2117.1,0.0067,0.0,-2.2,3.6,-3.7,0.1,212.4,13369.0,99.4,1
39.62,690.3,0.0164,0.013,33.2,20.3,-10.0,1.445,194.6,14273.0,69.0,2
54.59,1080.2,0.0064,0.157,28.1,18.3,-10.2,1.612,60.2,13866.0,95.3,2
72.36,1553.8,0.0061,0.155,9.6,8.6,-6.6,1.439,289.3,6577.0,65.4,2
100.0,1733.3,0.005,0.0,-5.6,3.8,0.8,0.087,41.0,2482.0,73.2,1
71.06,1475.4,0.0046,0.01,24.9,3.5,-5.2,0.973,36.2,9025.0,63.5,1
15.06,338.7,0.0191,0.06,57.1,24.8,-14.4,2.063,147.8,1480.0,90.4,2
56.69,1051.0,0.0007,0.009,19.1,15.7,-8.7,2.389,135.8,14661.0,52.3,1
100.0,1836.8,0.0851,0.0,3.3,4.2,-1.2,0.0,63.2,1054.0,98.2,2
100.0,1803.8,0.0076,0.0,10.7,-1.1,-0.5,0.23,187.0,1452.0,92.8,1
94.57,1578.9,0.0179,0.0,-1.2,-0.6,-0.4,0.0,236.4,3379.0,58.8,0
100.0,1698.7,0.0196,0.0,3.1,0.5,2.4,0.0,190.0,12164.0,58.3,0
56.34,1192.6,0.0391,0.069,19.0,17.7,-7.1,1.201,261.2,1281.0,94.0,2
43.89,1168.9,0.0166,0.03,37.8,17.5,-11.9,1.718,173.8,11166.0,61.5,2
89.18,1328.4,0.0163,0.017,6.3,-0.4,-1.4,0.531,114.7,6542.0,99.7,1
15.25,295.5,0.0097,0.057,46.7,24.3,-14.1,2.223,69.0,3690.0,90.0,2
66.16,1265.3,0.0153,0.053,21.3,12.3,-6.2,0.0,145.8,3124.0,86.7,2
67.22,1371.3,0.0217,0.134,23.1,5.2,-6.9,1.133,254.6,9244.0,46.7,1
66.92,1156.3,0.0297,0.302,17.9,9.8,-4.8,0.684,200.9,13495.0,85.6,2
85.93,1789.4,0.0202,0.043,14.2,6.3,-0.4,0.509,55.8,8926.0,88.5,1
100.0,2048.8,0.0211,0.0,3.9,6.6,-3.1,0.115,81.4,7235.0,47.9,0
100.0,1710.1,0.0009,0.0,-0.5,-0.0,0.7,0.46,214.1,14156.0,83.6,1
67.49,1591.8,0.0354,0.011,20.8,10.4,-12.8,0.329,200.4,14158.0,61.3,1
100.0,1777.5,0.0152,0.0,-3.7,2.1,2.5,0.0,155.9,12517.0,49.2,0
75.29,1827.3,0.0406,0.109,18.6,6.8,-4.2,0.618,167.5,8724.0,92.9,1
45.85,725.2,0.0066,0.216,32.0,15.7,-11.3,1.567,116.2,8096.0,75.8,2
66.61,1162.7,0.0267,0.015,18.3,15.7,-6.1,1.542,219.2,6260.0,51.1,1
83.5,1504.1,0.0043,0.05,7.8,10.0,-1.7,0.889,229.8,7427.0,93.7,1
78.76,1172.5,0.0117,0.016,10.3,8.8,0.2,1.294,113.7,9851.0,94.1,1
100.0,2067.6,0.0162,0.0,7.8,3.5,-3.8,0.531,140.4,7475.0,71.4,0
92.43,1504.9,0.0088,0.0,2.5,4.7,-2.0,0.0,235.0,2924.0,70.7,0
100.0,1960.7,0.0067,0.0,-6.3,-0.3,-2.6,0.0,214.7,8560.0,46.0,0
56.58,1032.5,0.0218,0.089,30.9,15.5,-6.2,0.659,200.0,10175.0,57.0,1
84.4,1641.8,0.0363,0.08,9.1,8.8,-3.6,0.479,256.2,13581.0,98.5,1
82.59,1015.3,0.0015,0.014,10.0,7.4,-4.0,0.457,239.7,9133.0,65.4,0
81.55,1480.6,0.0344,0.062,5.3,9.9,-2.7,1.157,291.9,13169.0,69.6,0
76.17,1493.9,0.0118,0.265,15.1,3.8,-6.5,0.818,152.8,14232.0,75.4,1
61.85,1160.6,0.0423,0.134,33.2,11.8,-10.0,1.275,192.0,12724.0,41.6,1
52.48,766.1,0.0036,0.013,23.3,17.9,-6.7,1.822,159.7,11016.0,55.9,1
92.45,1678.4,0.0042,0.0,12.1,1.6,0.3,0.448,75.8,12193.0,85.3,1
50.93,1003.3,0.0104,0.008,21.3,19.3,-9.6,1.953,101.6,14046.0,96.3,2
88.79,1584.9,0.0231,0.024,18.0,-1.7,-4.4,0.869,103.3,2261.0,74.5,1
100.0,1590.6,0.014,0.0,0.5,-3.2,1.8,0.01,228.9,3086.0,98.0,1
71.64,1412.4,0.0196,0.09,19.3,11.7,-1.4,0.0,263.7,10202.0,89.0,2
37.1,689.3,0.0136,0.444,34.2,20.6,-11.0,1.664,60.9,9053.0,61.8,2
87.2,1494.0,0.0101,0.024,5.6,6.6,0.8,0.982,238.2,14497.0,47.9,0
100.0,1606.6,0.0191,0.0,-5.7,0.8,-1.3,0.091,249.2,1430.0,96.1,1
82.08,1904.4,0.0383,0.326,11.7,1.5,-3.8,0.0,57.2,5557.0,84.7,1
81.16,1253.7,0.0066,0.054,11.7,5.4,-2.7,0.0,124.0,14540.0,97.2,1
100.0,1911.3,0.0072,0.0,-0.0,-2.4,-1.9,0.876,231.0,10352.0,90.7,1
90.29,1559.3,0.0806,0.0,9.0,5.8,-1.1,0.279,208.0,12483.0,90.3,2
41.83,978.0,0.046,0.218,38.5,12.2,-11.3,0.907,121.3,5448.0,95.9,2
90.8,1792.4,0.0111,0.0,10.4,3.9,-0.1,0.0,49.5,12886.0,86.6,1
63.79,1554.7,0.0306,0.045,18.7,10.8,-7.8,1.239,139.0,9391.0,65.8,2
76.38,1288.0,0.0243,0.282,13.5,8.0,-6.5,1.912,199.5,12182.0,88.1,1
68.75,1266.2,0.0402,0.162,22.6,8.1,-10.9,0.765,57.4,1922.0,53.5,1
54.12,925.2,0.0023,0.171,28.5,10.7,-8.8,0.647,65.8,5824.0,85.6,2
90.22,1679.2,0.0893,0.0,-4.7,3.3,-3.6,0.0,112.4,1233.0,41.5,1
80.0,1058.8,0.0223,0.05,10.9,13.2,-5.6,0.703,242.0,3460.0,87.5,1
73.6,1613.1,0.0248,0.056,7.4,8.2,-5.8,0.229,292.3,12392.0,47.0,1
100.0,1986.9,0.0157,0.0,0.3,-1.0,-0.5,0.0,215.3,11333.0,58.6,0
75.51,1197.6,0.004,0.043,18.7,3.0,-3.1,0.374,74.3,13766.0,82.3,1
49.98,915.3,0.0009,0.145,27.7,15.5,-11.0,1.34,143.3,7473.0,82.8,2
40.29,668.6,0.0065,0.036,27.4,16.5,-10.1,2.011,69.8,12664.0,44.8,2
100.0,1578.2,0.0085,0.0,6.8,2.1,-3.5,0.351,139.5,6888.0,64.6,0
88.1,1515.1,0.075,0.014,6.3,3.0,-0.7,1.249,120.7,5037.0,75.8,2
82.07,1682.5,0.0097,0.02,9.6,8.3,-2.0,0.0,273.7,4770.0,97.5,1
71.52,1319.6,0.0082,0.143,22.7,8.6,-4.7,1.377,143.2,1520.0,95.3,2
66.12,1280.4,0.0292,0.073,24.2,12.6,-3.8,1.519,226.3,13172.0,51.1,1
43.55,713.4,0.0104,0.182,28.4,14.8,-11.0,1.646,100.6,2417.0,67.0,2
36.48,405.9,0.0294,0.979,32.6,21.4,-10.7,1.756,159.7,11429.0,40.3,2
67.37,1145.4,0.0367,0.013,14.0,9.5,-5.7,1.414,240.5,5317.0,68.6,2
69.67,1766.8,0.0209,0.156,18.6,10.9,-5.5,0.827,204.5,8718.0,65.5,2
80.48,1378.2,0.0137,0.013,21.4,9.0,-4.9,0.0,73.2,6242.0,73.0,1
50.91,851.0,0.0058,0.006,26.0,12.0,-6.4,1.429,171.6,8591.0,67.4,2
33.79,817.6,0.019,0.195,43.2,21.7,-11.5,2.086,143.1,7121.0,58.8,2
76.78,1060.5,0.0163,0.159,8.6,1.4,-2.4,0.705,83.1,1983.0,95.9,1
100.0,1695.7,0.0142,0.0,5.6,-1.7,3.0,0.558,43.0,338.0,83.8,1
59.38,1205.5,0.0211,0.741,36.3,12.5,-8.6,0.886,85.7,8859.0,90.2,2
60.44,792.6,0.0046,0.001,16.1,6.6,-5.2,0.489,289.5,1598.0,88.1,2
100.0,1901.0,0.0038,0.0,4.4,-1.0,-2.1,0.0,299.4,5209.0,91.0,1
75.43,1637.3,0.0183,0.014,7.3,5.7,-2.6,0.19,236.7,11049.0,73.1,1
63.56,1396.3,0.0218,0.045,19.1,13.2,-2.5,0.772,141.0,6549.0,43.6,1
59.02,1058.7,0.0373,0.04,6.7,16.4,-4.1,1.349,232.7,336.0,79.1,2
99.17,2038.2,0.0004,0.0,4.7,1.6,-1.7,0.525,146.3,10647.0,46.1,0
75.57,1308.1,0.0131,0.16,17.9,4.8,-3.3,0.031,215.8,7053.0,51.1,0
80.28,1392.6,0.0135,0.261,8.5,0.3,-4.0,0.023,99.7,5777.0,66.6,0
55.31,675.7,0.0368,0.239,35.3,17.9,-5.4,0.47,74.7,3948.0,75.9,2
100.0,1589.5,0.045,0.0,-7.4,-0.4,-0.4,0.37,99.7,9118.0,98.9,1
0.0,312.4,0.0118,0.141,66.3,26.4,-18.0,2.748,159.1,1902.0,93.6,2
67.53,1324.3,0.016,0.0,19.5,7.1,-6.4,0.168,259.2,13127.0,44.6,1
89.24,1286.5,0.0006,0.107,8.6,7.4,-2.8,0.111,222.3,4720.0,87.0,1
20.1,300.2,0.0368,0.154,48.4,26.8,-11.7,1.824,223.9,11971.0,56.2,2
40.41,608.4,0.0131,0.095,29.0,16.9,-10.5,2.388,92.8,9214.0,40.2,2
69.75,1070.2,0.0094,0.055,11.4,6.0,-8.1,1.013,47.6,12610.0,100.0,2
66.31,1376.6,0.0278,0.01,21.3,9.5,-7.3,0.786,163.5,10853.0,65.8,2
